"LGD_R","LGD_P","LGD_P_pool","LGD_R_pool_1","LGD_R_pool_2","LGD_R_pool_3"
0.0324462179190687,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0324462179190687,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0324462179190687,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.124666298113616,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.124666298113616,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
1.07679792668879,0.770517742926092,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.512848043046934,0.143407302468436,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.510877826550144,0.41049403466038,"03 [0.3225,0.5024)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0477423597450247,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0930419898617334,0.161815904547004,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0930419898617334,0.161815904547004,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.379395335181896,0.502445412792699,"04 [0.5024,0.7705)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.380856364872749,0.502445412792699,"04 [0.5024,0.7705)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.350728276377065,0.502445412792699,"04 [0.5024,0.7705)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.101797314343784,0.753915297051268,"04 [0.5024,0.7705)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00138004799920134,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.281230431905895,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.281230431905895,0.502445412792699,"04 [0.5024,0.7705)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.690923870088449,0.127329612666709,"01 (-Inf,0.2488)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.858981628431516,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.870782590150141,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.858981628431516,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.858981628431516,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.156589244027931,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.156589244027931,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.586989241900255,0.41049403466038,"03 [0.3225,0.5024)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.414303784653471,0.127329612666709,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.156589244027931,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.178267460210276,0.170106277719797,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.340856825576346,0.237292759155543,"01 (-Inf,0.2488)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.436307928303741,0.770517742926092,"05 [0.7705,Inf)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.340856825576346,0.237292759155543,"01 (-Inf,0.2488)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
1.01373506182522,0.336985037492218,"03 [0.3225,0.5024)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.01966362134557,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.01966362134557,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.72516329672214,0.161815904547004,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.569887646054173,0.723133860938509,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.00088239695825657,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.723133860938509,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.569887646054173,0.723133860938509,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.569887646054173,0.723133860938509,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.00088239695825657,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.723133860938509,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.808032587033579,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.808032587033579,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
1.10703987053261,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.10660555290801,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.02395891286229,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.781002494686207,0.753915297051268,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.781002494686207,0.753915297051268,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.7880566446352,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.615321346263189,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.548058119742974,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.548058119742974,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.548058119742974,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0290886662600402,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.662044007076983,0.753915297051268,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.401071645257376,0.322479240234615,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.103517113664644,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.339565647619487,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.105481346598344,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.105481346598344,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0227011379119814,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0227011379119814,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.462038743767083,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.396145724389335,0.143407302468436,"01 (-Inf,0.2488)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.671229225620013,0.336985037492218,"03 [0.3225,0.5024)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.158506197194427,0.336985037492218,"03 [0.3225,0.5024)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.157272267205181,0.79006595798531,"05 [0.7705,Inf)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.289641210587729,0.270368693962829,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.370950369185165,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.161087752562673,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.289641210587729,0.270368693962829,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.161087752562673,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.370950369185165,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0151163361914071,0.770517742926092,"05 [0.7705,Inf)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00563100857530259,0.770517742926092,"05 [0.7705,Inf)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.170853347826641,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.170853347826641,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.773090628291037,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.832155092479401,0.272152155691859,"02 [0.2488,0.3225)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.11691527464698,0.237292759155543,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.135009361705566,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.135009361705566,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.343249710389995,0.753915297051268,"04 [0.5024,0.7705)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.825922891587995,0.753915297051268,"04 [0.5024,0.7705)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.135009361705566,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.343249710389995,0.753915297051268,"04 [0.5024,0.7705)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.825922891587995,0.753915297051268,"04 [0.5024,0.7705)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.627680899519841,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0514342560221356,0.270368693962829,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.627680899519841,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0514342560221356,0.270368693962829,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00133103815675914,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.332388466669622,0.272152155691859,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.0728478895902199,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.163408662047458,0.272152155691859,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.129176932161611,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.130480171102051,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.129176932161611,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.130480171102051,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.130480171102051,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.129176932161611,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
7.28729491206598e-05,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00154429048919144,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
7.28729491206598e-05,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.336985037492218,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0377204320662631,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0377204320662631,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0113017755462615,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0113017755462615,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.41049403466038,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.41941273601813,0.723133860938509,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
1.03968536289041,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000810664421958562,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.232853238007595,0.502445412792699,"04 [0.5024,0.7705)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.232853238007595,0.502445412792699,"04 [0.5024,0.7705)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.759172667301351,0.502445412792699,"04 [0.5024,0.7705)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.148206829865791,0.248773541726469,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.872567509413379,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.758872769717592,0.143407302468436,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.758872769717592,0.143407302468436,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.148206829865791,0.248773541726469,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.190218842693576,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
6.45773893073989e-05,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
1.036435471977,0.79006595798531,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
6.45773893073989e-05,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.19640618670748,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.185281944808726,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.283560905891235,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.283560905891235,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.290752362794325,0.322479240234615,"03 [0.3225,0.5024)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.283560905891235,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.287825890155727,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.287825890155727,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.283560905891235,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.287825890155727,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.290752362794325,0.322479240234615,"03 [0.3225,0.5024)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.283560905891235,0.127329612666709,"01 (-Inf,0.2488)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
1.22553651173947,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.876688718551895,0.336985037492218,"03 [0.3225,0.5024)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
1.04187882406473,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
